asin,overall,helpful_numerator,helpful_denominator,count
B00CMV3ATS,3.625,1.6875,1.9375,51
B00CMYYMGA,4.714285714285714,2.4285714285714284,3.2857142857142856,51
B00CN0SRMS,3.216867469879518,0.7710843373493976,1.0843373493975903,51
B00CN97V2Q,4.428571428571429,0.3469387755102041,0.5510204081632653,51
B00CN98LAM,4.042253521126761,0.2112676056338028,0.36619718309859156,51
B00CNGSK06,4.733333333333333,3.3333333333333335,5.066666666666666,51
B00CO60DAK,4.6,0.4,0.6,51
B00CO6YAZY,4.266666666666667,3.066666666666667,5.066666666666666,51
B00COCIMH0,4.5,0.65,1.15,51
B00COCNZ86,4.615384615384615,0.0,0.0,51
B00COCREVU,4.823529411764706,0.4117647058823529,1.1176470588235294,51
B00COF7AOI,4.125,0.16666666666666666,0.3333333333333333,51
B00COMJ6QG,4.466666666666667,0.3333333333333333,0.6,51
B00COPPUZO,4.6521739130434785,0.7391304347826086,1.2608695652173914,51
B00COPTQVI,4.0,1.5,1.8333333333333333,51
B00CORL9PW,4.85,1.55,2.8,51
B00COX5UPQ,4.956521739130435,1.9565217391304348,2.217391304347826,51
B00COXDGQG,4.5,13.541666666666666,14.166666666666666,51
B00CP34WQS,4.714285714285714,0.5714285714285714,0.5714285714285714,51
B00CP4H3T0,4.310344827586207,4.793103448275862,6.051724137931035,51
B00CP7BYPG,4.142857142857143,0.42857142857142855,1.0,51
B00CP82FG2,3.0,0.3333333333333333,0.4444444444444444,51
B00CPA4734,3.6666666666666665,5.5,6.5,51
B00CPH03S0,3.3469387755102042,1.7142857142857142,2.2653061224489797,51
B00CPO47XA,4.25,1.875,2.125,52
B00CPO4VZ4,3.6923076923076925,1.7692307692307692,1.9230769230769231,52
B00CQ059WG,4.75,0.0625,0.0625,52
B00CQ059WQ,5.0,0.6,0.8,52
B00CQ5R1BI,4.777777777777778,0.8888888888888888,1.2222222222222223,52
B00CQ7QHXY,4.666666666666667,0.5,0.5,52
B00CQ857YS,3.1818181818181817,4.2727272727272725,9.545454545454545,52
B00CQA58FY,4.0,1.3333333333333333,2.3333333333333335,52
B00CQKWTP6,4.566666666666666,3.2333333333333334,4.1,52
B00CQUW3J8,4.625,2.875,3.125,52
B00CRATW32,4.5,1.1666666666666667,1.3333333333333333,52
B00CRCKDJC,4.637254901960785,0.7058823529411765,0.9117647058823529,52
B00CRGO6AK,3.442857142857143,2.3142857142857145,3.3714285714285714,52
B00CRHIYHK,3.769230769230769,0.6153846153846154,1.0,52
B00CRMMBO2,4.8,1.2,1.2,52
B00CRSHVSM,4.7272727272727275,3.3636363636363638,4.636363636363637,52
B00CS8UZSE,4.2,2.4,3.6,52
B00CSYSF0I,4.2,0.7,1.0,52
B00CTBB7NM,4.285714285714286,1.7142857142857142,3.7142857142857144,52
B00CTDW7VQ,4.05,0.0,0.0,52
B00CTG3RXK,4.4,0.6,0.8,52
B00CTG3TQU,4.0,1.2,1.4,52
B00CTOOCAE,5.0,0.8571428571428571,1.0,53
B00CTXA6X2,4.8,2.6,3.2,53
B00CTXKX5S,4.4,4.1,6.1,53
B00CUFPPD0,3.5576923076923075,0.46153846153846156,0.7307692307692307,53
B00CUG2582,4.7254901960784315,5.254901960784314,6.764705882352941,53
B00CUG25FU,4.666666666666667,0.8333333333333334,0.8333333333333334,53
B00CUG26Z4,4.619718309859155,4.338028169014085,5.112676056338028,53
B00CUG26ZE,4.62,0.32,0.52,53
B00CUG270S,3.6371681415929205,5.548672566371682,6.04424778761062,53
B00CUG273A,4.566666666666666,2.9,3.5,53
B00CUHWK68,5.0,22.4,22.6,53
B00CUIAWAS,4.833333333333333,5.833333333333333,6.0,53
B00CUM0A4C,4.6,2.5,3.05,53
B00CV041OS,4.705882352941177,0.9411764705882353,1.411764705882353,53
B00CVW2QTS,4.5,0.3333333333333333,0.3333333333333333,53
B00CVY1GME,4.25,1.75,2.125,53
B00CVY2XJY,4.0,1.8333333333333333,2.0,53
B00CVYDZLE,3.2857142857142856,2.857142857142857,3.142857142857143,53
B00CW17V5C,4.6,0.3,0.4,53
B00CW5036W,4.25,0.5,1.75,53
B00CW51OG0,3.75,0.125,0.375,53
B00CW6P5W8,4.379310344827586,2.793103448275862,3.206896551724138,53
B00CW7KK9K,3.13953488372093,2.0930232558139537,2.604651162790698,53
B00CWEB7WW,3.6,0.8,1.2,53
B00CWM1QIY,4.685714285714286,0.17142857142857143,0.4,53
B00CWNMR5Y,4.6441441441441444,2.608108108108108,3.3018018018018016,53
B00CWS3XSO,4.916666666666667,1.125,1.2916666666666667,53
B00CX3ASFE,4.805555555555555,0.2777777777777778,0.4166666666666667,53
B00CX4CFRM,4.4,3.4,3.8,53
B00CX60CMA,4.689655172413793,1.3103448275862069,1.5862068965517242,53
B00CX6DM0O,5.0,1.8333333333333333,2.0,53
B00CX6JAUK,4.8,1.55,1.6,53
B00CX6K70W,4.444444444444445,0.0,0.2222222222222222,53
B00CX7NDYS,4.1,0.1,0.2,53
B00CX9EXOA,3.1904761904761907,0.9285714285714286,1.0714285714285714,53
B00CXKCZSK,5.0,0.4,0.4,53
B00CXNYRWO,4.25,0.0625,0.0625,53
B00CXT4Q3S,3.5,1.6666666666666667,1.8333333333333333,53
B00CXUEAXI,4.5,1.375,2.25,54
B00CXUHP6W,4.666666666666667,0.8333333333333334,1.0,54
B00CXVA4VE,4.470588235294118,0.29411764705882354,0.3235294117647059,54
B00CXVA5BS,4.125,0.875,0.875,54
B00CY1D4U6,4.6,2.6,3.2,54
B00CYAQTJU,4.0,1.4,1.6,54
B00CYLJZ7W,4.8,4.0,9.0,54
B00CYPLSGY,4.571428571428571,1.5,1.9285714285714286,54
B00CYSHHYS,4.2,2.6,2.8,54
B00CZ4BQVG,3.875,2.125,2.375,54
B00CZ7YGRY,4.7727272727272725,2.9545454545454546,3.5,54
B00CZH3FGM,4.708333333333333,0.0,0.041666666666666664,54
B00CZH3K1C,4.648148148148148,0.9444444444444444,1.5925925925925926,54
B00CZH3LQG,4.68,0.16,0.2,54
B00CZPF5L2,4.722222222222222,3.0,4.0,54
B00D05VGC8,4.3580246913580245,1.5061728395061729,3.0617283950617282,54
B00D14X7ES,3.8333333333333335,2.0,2.3333333333333335,54
B00D1CX83A,4.4,0.8,0.8,54
B00D1HZR9I,4.615384615384615,9.076923076923077,9.461538461538462,54
B00D1SV0Y8,4.666666666666667,0.9,2.1666666666666665,54
B00D26IL1E,5.0,2.25,2.25,54
B00D2959I4,4.6,0.3333333333333333,0.8,54
B00D2D09LC,4.026315789473684,0.34210526315789475,0.34210526315789475,54
B00D2I8GJE,4.6,1.4,1.6,54
B00D2IAXIQ,4.4,1.2,1.2,54
B00D2IUAVQ,2.8636363636363638,21.863636363636363,31.681818181818183,54
B00D2KW68Y,3.857142857142857,6.285714285714286,6.714285714285714,54
B00D2NUPR0,3.6666666666666665,0.42424242424242425,0.5303030303030303,54
B00D2NUPS4,4.384615384615385,1.0769230769230769,1.1538461538461537,54
B00D2NUS90,4.222222222222222,0.6666666666666666,1.0,55
B00D2NUTV2,4.32258064516129,1.096774193548387,1.3870967741935485,55
B00D2PAQ68,4.159090909090909,0.045454545454545456,0.22727272727272727,55
B00D2PATZG,4.644444444444445,0.37777777777777777,1.1333333333333333,55
B00D2PAU64,4.361702127659575,0.1702127659574468,0.19148936170212766,55
B00D2PAVV8,4.348837209302325,0.16279069767441862,0.4418604651162791,55
B00D2PAVWW,4.239130434782608,0.32608695652173914,0.4782608695652174,55
B00D2PAXAM,4.775510204081633,0.5102040816326531,0.8979591836734694,55
B00D2PAXF2,4.430555555555555,0.16666666666666666,0.20833333333333334,55
B00D2PHNWI,4.468085106382978,0.0425531914893617,0.1702127659574468,55
B00D3G6IRM,3.381818181818182,0.2727272727272727,0.38181818181818183,55
B00D3G6IS6,3.3076923076923075,0.6153846153846154,0.8307692307692308,55
B00D3G6JVM,5.0,0.0,0.2,55
B00D3LKWNI,3.6666666666666665,5.266666666666667,6.133333333333334,55
B00D3LTEVE,4.625,0.0,0.125,55
B00D3PEH5I,4.6,1.4,1.4,55
B00D3PSC7W,3.6666666666666665,0.8333333333333334,1.6666666666666667,55
B00D3QI37A,4.125,2.75,2.875,55
B00D3ZYLVI,4.1,0.3,0.6,55
B00D4957OI,4.454545454545454,2.272727272727273,2.5454545454545454,55
B00D49EJV0,4.15,0.75,1.1,55
B00D4CQFFA,4.2727272727272725,1.6363636363636365,2.6363636363636362,55
B00D4ODBH8,4.25,10.15625,14.34375,55
B00D5UZMDC,4.8076923076923075,0.7692307692307693,0.8846153846153846,55
B00D5V77GG,4.333333333333333,1.9333333333333333,2.6,55
B00D5WVT8W,4.571428571428571,29.5,29.5,55
B00D5XUCJ8,3.2857142857142856,0.6666666666666666,1.1428571428571428,55
B00D5YS4HE,4.153846153846154,0.46153846153846156,0.5384615384615384,55
B00D683YHE,4.166666666666667,1.5555555555555556,3.888888888888889,55
B00D68HCJ0,3.5714285714285716,0.42857142857142855,0.42857142857142855,55
B00D6OYDL4,4.6875,38.125,39.8125,55
B00D6SRLSW,4.857142857142857,0.75,0.8928571428571429,55
B00D7BJ6S6,4.4,0.0,0.0,55
B00D7K1KAY,4.125,1.0,1.75,55
B00D7MDXCU,4.444444444444445,0.5555555555555556,0.6666666666666666,55
B00D7OB7N0,3.3777777777777778,0.6444444444444445,0.7555555555555555,55
B00D7S1466,4.2,3.8,4.0,55
B00D7TC2I4,4.571428571428571,0.2857142857142857,0.35714285714285715,55
B00D7UID22,4.5,0.875,2.375,55
B00D84BI1A,3.5,1.3333333333333333,1.8333333333333333,55
B00D8GCY8Y,4.0,2.6,3.0,56
B00D8JITS0,4.428571428571429,0.14285714285714285,0.5714285714285714,56
B00D8VYQEE,2.727272727272727,0.36363636363636365,2.5454545454545454,56
B00D97H2SO,4.285714285714286,0.5714285714285714,0.7142857142857143,56
B00DBMTWEY,4.375,0.5,0.75,56
B00DBQT27M,4.285714285714286,0.8571428571428571,0.8571428571428571,56
B00DBTQDIA,4.75,1.25,1.25,56
B00DBTQGR8,4.571428571428571,0.0,0.0,56
B00DBTQJO8,4.6923076923076925,0.15384615384615385,0.15384615384615385,56
B00DC9OV1U,4.714285714285714,5.285714285714286,5.285714285714286,56
B00DCA8QY2,5.0,0.3333333333333333,0.6666666666666666,56
B00DCAJ6TG,4.857142857142857,0.19047619047619047,0.19047619047619047,56
B00DCD3E6E,4.754716981132075,0.8490566037735849,0.9245283018867925,56
B00DCDJUDK,3.7777777777777777,2.111111111111111,2.6666666666666665,56
B00DCE3G5C,5.0,3.8333333333333335,4.333333333333333,56
B00DCEBLP4,4.4,3.5555555555555554,4.177777777777778,56
B00DCFXUIO,3.8,0.2,0.2,56
B00DCIX4BO,4.4,2.2,2.2,56
B00DCZR0NA,4.416666666666667,1.75,1.75,56
B00DDMIPEA,4.456521739130435,0.13043478260869565,0.2608695652173913,56
B00DDOE4T8,4.666666666666667,3.1666666666666665,3.3333333333333335,56
B00DE3Y1PA,3.7777777777777777,0.8888888888888888,1.3333333333333333,56
B00DE5HF56,3.1666666666666665,1.1666666666666667,1.5,56
B00DE7JJ3K,4.625,3.75,5.0,56
B00DE9IC90,4.833333333333333,2.3333333333333335,2.5,56
B00DEOSJBG,4.24,2.28,2.68,56
B00DEOTEWE,3.734375,2.265625,3.25,56
B00DFCLGEO,4.875,1.1875,1.375,56
B00DFGBKGY,4.625,5.84375,6.59375,56
B00DFJ02YC,3.933333333333333,3.4,4.044444444444444,56
B00DG17ARQ,4.928571428571429,0.10714285714285714,0.10714285714285714,56
B00DG740RI,4.588235294117647,7.529411764705882,9.058823529411764,57
B00DGAHSY2,5.0,0.16666666666666666,0.16666666666666666,57
B00DGCFLVM,3.9166666666666665,8.0,9.833333333333334,57
B00DGCWPAC,4.909090909090909,1.4545454545454546,1.5681818181818181,57
B00DGI2ZOC,5.0,6.0,7.0,57
B00DGRDQC8,4.0,0.4,0.8,57
B00DGVZ2R6,4.625,0.875,0.875,57
B00DH0QIME,4.2,0.4,1.0,57
B00DH2K7YW,4.8,2.6,3.0,57
B00DHF9XH6,4.125,0.625,0.625,57
B00DHFAAMS,4.857142857142857,0.42857142857142855,0.42857142857142855,57
B00DHNYP4Y,5.0,0.0,0.0,57
B00DHXY72O,4.384615384615385,6.076923076923077,7.153846153846154,57
B00DI7U88G,4.565217391304348,0.6956521739130435,0.8913043478260869,57
B00DIGB0CU,4.7894736842105265,12.0,14.526315789473685,57
B00DIIO5AM,4.6,1.0,2.2,57
B00DIIVKQ4,4.222222222222222,1.0,1.1111111111111112,57
B00DJ2PLDM,4.625,1.0,1.125,57
B00DJDYGO6,5.0,2.0,2.5714285714285716,57
B00DJL6UJW,4.5,0.21739130434782608,0.2391304347826087,57
B00DJMRUF4,3.909090909090909,2.227272727272727,2.9545454545454546,57
B00DK9Y6D0,4.363636363636363,2.25,2.5,57
B00DKET54U,4.888888888888889,1.4444444444444444,1.5555555555555556,57
B00DKN6KD0,4.173913043478261,0.13043478260869565,0.43478260869565216,57
B00DKN88B2,3.7872340425531914,0.0851063829787234,0.2127659574468085,57
B00DKN8E0M,4.425531914893617,0.1702127659574468,0.2553191489361702,57
B00DKN8K1K,4.1063829787234045,0.44680851063829785,0.5319148936170213,57
B00DKNLRLK,4.081081081081081,0.08108108108108109,0.08108108108108109,57
B00DKX0XTW,3.0714285714285716,1.7857142857142858,1.8571428571428572,57
B00DL4UB4W,4.857142857142857,1.0,1.0,57
B00DLDH1N2,4.382978723404255,1.9361702127659575,2.882978723404255,57
B00DLYR3AC,2.7,0.5,0.5,57
B00DM0UOF6,2.6,0.4,0.4,57
B00DM9D0ZI,4.0,0.42857142857142855,0.42857142857142855,57
B00DMGPXVA,4.5,8.333333333333334,8.5,57
B00DMI632G,4.666666666666667,0.16666666666666666,0.5,58
B00DMI8QHG,4.866666666666666,6.533333333333333,7.666666666666667,58
B00DN6V4W6,3.7285714285714286,0.42857142857142855,0.4857142857142857,58
B00DN6V5G6,3.6805555555555554,0.875,1.8055555555555556,58
B00DNE9HSG,5.0,1.0,1.0,58
B00DNGTUAE,3.857142857142857,0.7142857142857143,0.7142857142857143,58
B00DNYXJP8,4.083333333333333,2.5,3.0,58
B00DOJG6RA,4.925,0.325,0.45,58
B00DOSAKQE,4.216216216216216,0.6756756756756757,0.7567567567567568,58
B00DOSAL40,4.283950617283951,1.2345679012345678,1.3333333333333333,58
B00DOSAMVW,4.2444444444444445,0.4222222222222222,0.8444444444444444,58
B00DOSAN7A,4.575757575757576,0.3434343434343434,0.3838383838383838,58
B00DOSANPM,4.153846153846154,0.35384615384615387,0.4153846153846154,58
B00DOSANPW,4.0813953488372094,1.0348837209302326,1.2674418604651163,58
B00DP4N1R2,5.0,0.09090909090909091,0.09090909090909091,58
B00DP5VX2G,4.884615384615385,0.09615384615384616,0.21153846153846154,58
B00DP5VX58,4.835616438356165,0.7328767123287672,0.8013698630136986,58
B00DPCTSS0,4.509090909090909,1.7818181818181817,2.290909090909091,58
B00DPE9EQO,4.136363636363637,9.647727272727273,11.75,58
B00DPIRHV4,3.473684210526316,0.9473684210526315,1.2105263157894737,58
B00DPMDWAA,4.1,2.9,3.9,58
B00DPNCEY4,4.4,1.0,2.3333333333333335,58
B00DQ31IUO,4.2,0.6,2.0,58
B00DQB47RC,4.0,0.15151515151515152,0.25757575757575757,58
B00DQCAET6,2.875,2.375,3.0,58
B00DQGZECE,4.2,0.6,0.6,58
B00DQNFFDA,4.4,1.0,1.0,58
B00DQSWUY2,5.0,0.5,0.5,58
B00DQXNLC2,4.833333333333333,1.1666666666666667,1.1666666666666667,58
B00DQY3ZS6,4.6,0.4,0.4,58
B00DR5ZBX6,3.4,1.4,1.6,58
B00DRMD09G,4.625,1.125,1.25,58
B00DS0KP2C,3.5185185185185186,1.6481481481481481,2.0185185185185186,58
B00DS5BI2I,4.0,0.15625,0.171875,58
B00DS98GRO,5.0,1.0,1.0,58
B00DSH1RTU,3.3793103448275863,6.896551724137931,7.275862068965517,58
B00DSICT1Y,3.88,1.32,2.44,58
B00DSICUIQ,3.65,0.6,0.7,58
B00DSKHSQS,5.0,1.4,1.8,58
B00DSVBU70,4.363636363636363,1.4242424242424243,1.6666666666666667,58
B00DSXU52O,4.333333333333333,0.7777777777777778,1.3888888888888888,59
B00DSZT1Z4,4.333333333333333,1.4166666666666667,1.5833333333333333,59
B00DTG239S,4.857142857142857,0.5714285714285714,0.5714285714285714,59
B00DTND3T0,4.8,0.0,0.0,59
B00DTTR93A,4.6,4.0,4.8,59
B00DTU6TJY,4.666666666666667,3.6666666666666665,5.111111111111111,59
B00DTXXOJE,4.6,1.6,2.4,59
B00DU54RL0,3.2222222222222223,10.333333333333334,21.22222222222222,59
B00DU6526I,3.0,1.0,1.8,59
B00DU6ZV28,3.9696969696969697,0.8484848484848485,0.9696969696969697,59
B00DUCWYS6,3.5714285714285716,1.5714285714285714,1.7142857142857142,59
B00DUF4KCG,3.6666666666666665,1.5,1.5,59
B00DUFK016,3.64,1.0,1.24,59
B00DUMO9X4,5.0,1.7142857142857142,1.8571428571428572,59
B00DUWLHZM,4.0,0.0,0.1111111111111111,59
B00DUY8F78,5.0,1.5,1.8333333333333333,59
B00DVA3Y4U,4.1875,0.875,1.25,59
B00DVPNRL0,4.484848484848484,0.5606060606060606,0.7878787878787878,59
B00DW2OMRA,4.142857142857143,5.142857142857143,6.0,59
B00DY01GOM,4.2125,1.4125,1.525,59
B00DY0HWYU,4.583333333333333,0.5,0.5833333333333334,59
B00DY7YY1W,5.0,0.9,1.05,59
B00DYS37W8,4.4,4.8,5.2,59
B00DYVHG2C,3.0,0.6,0.6,59
B00DZ35L7G,4.4,4.4,5.0,59
B00DZ7NLNS,4.428571428571429,0.42857142857142855,1.7142857142857142,59
B00DZIUPMM,4.894736842105263,0.7368421052631579,1.263157894736842,59
B00DZJGTVC,4.583333333333333,0.25,0.3333333333333333,60
B00DZR6JDM,3.9473684210526314,4.0,5.842105263157895,60
B00DZRND3G,4.875,1.0,1.125,60
B00E0RRD22,3.1666666666666665,2.3333333333333335,2.3333333333333335,60
B00E0SET9G,4.666666666666667,2.1666666666666665,2.611111111111111,60
B00E0YH30W,4.444444444444445,2.7777777777777777,4.333333333333333,60
B00E123HIK,3.111111111111111,0.3333333333333333,0.4444444444444444,60
B00E1JEICC,4.428571428571429,0.42857142857142855,0.8571428571428571,60
B00E1OI4F4,4.888888888888889,2.888888888888889,4.222222222222222,60
B00E1PRIWI,5.0,1.5,1.625,60
B00E1Q8RMC,2.8,0.8,2.2,60
B00E3DPOUQ,4.333333333333333,1.3333333333333333,2.3333333333333335,60
B00E3FU93G,3.6666666666666665,0.3333333333333333,0.3333333333333333,60
B00E4DLNAA,4.6,0.2,0.2,60
B00E4GROKU,4.357142857142857,0.17857142857142858,0.21428571428571427,60
B00E4IVLWK,4.9,2.3,3.3,60
B00E4IZATK,3.0,1.2222222222222223,1.2222222222222223,60
B00E4PMQAO,4.705882352941177,0.29411764705882354,0.4411764705882353,60
B00E4VE3AE,3.4444444444444446,0.8888888888888888,1.7777777777777777,60
B00E4WQBRG,4.375,3.0,3.375,60
B00E5PPI5I,3.6666666666666665,1.3333333333333333,1.3333333333333333,61
B00E5QJC04,4.54,1.54,1.76,61
B00E5R728W,5.0,0.4444444444444444,0.4444444444444444,61
B00E5RYAU0,4.666666666666667,0.0,0.0,61
B00E5S6K8E,4.5,0.25,0.25,61
B00E5TR2VW,4.833333333333333,0.0,0.0,61
B00E6AR2J2,3.9827586206896552,0.29310344827586204,0.41379310344827586,61
B00E6BQEEA,3.8,4.8,5.2,61
B00E6D6LQY,4.729166666666667,2.1041666666666665,2.6041666666666665,61
B00E6EIWEW,4.4,1.2,1.2,61
B00E6GRGC4,3.8333333333333335,0.5555555555555556,0.8333333333333334,61
B00E6PCZMG,4.647058823529412,0.5882352941176471,1.0588235294117647,61
B00E7AYIQG,4.666666666666667,0.6666666666666666,0.6666666666666666,61
B00E7GESKG,4.777777777777778,1.0444444444444445,1.2444444444444445,61
B00E7GV6G0,4.714285714285714,0.32653061224489793,0.3877551020408163,61
B00E7H10LK,4.894736842105263,0.631578947368421,0.8421052631578947,62
B00E7H96BQ,4.804597701149425,0.6551724137931034,0.8505747126436781,62
B00E7HCX98,4.333333333333333,1.6666666666666667,2.3333333333333335,62
B00E7IODXQ,4.777777777777778,0.2222222222222222,0.25396825396825395,62
B00E7JO0D8,4.529411764705882,0.5,0.6470588235294118,62
B00E7JSTJ4,4.75,1.625,2.4375,62
B00E7TMOMM,4.821428571428571,0.6607142857142857,0.7321428571428571,62
B00E7TWV4I,4.666666666666667,0.5555555555555556,0.7777777777777778,62
B00E84AVVC,4.5,1.8333333333333333,2.3333333333333335,62
B00E8HEM82,4.956521739130435,1.565217391304348,2.608695652173913,62
B00E9IQUI0,3.923076923076923,1.7692307692307692,2.230769230769231,62
B00E9KGKUG,4.2,0.4,1.0,62
B00E9M4XE4,4.88785046728972,0.24299065420560748,0.308411214953271,62
B00E9WIC0A,4.5777777777777775,0.022222222222222223,0.2,62
B00E9Y7B0K,4.9,1.1,1.6,62
B00E9ZFBII,4.0,1.9565217391304348,2.260869565217391,62
B00EARRYLC,3.272727272727273,1.0,1.7272727272727273,62
B00EAXL9VC,4.866666666666666,1.6666666666666667,1.8666666666666667,62
B00EB0AQA4,4.583333333333333,4.583333333333333,4.833333333333333,62
B00EBG2FT8,4.142857142857143,3.7857142857142856,5.142857142857143,62
B00EBGRFDE,5.0,0.8333333333333334,0.8333333333333334,62
B00EBV8H0Y,5.0,1.4,1.8,62
B00ECBTEJ6,3.6363636363636362,0.6590909090909091,1.25,62
B00ECBTELO,3.8444444444444446,0.5777777777777777,0.7333333333333333,63
B00ECBTEM8,4.071428571428571,0.2619047619047619,0.5,63
B00ECBTEQ4,4.355555555555555,0.26666666666666666,0.6222222222222222,63
B00ECBTESC,3.7674418604651163,0.7906976744186046,1.0,63
B00ECEQEE6,4.285714285714286,2.142857142857143,2.857142857142857,63
B00ECFOZH8,2.142857142857143,13.428571428571429,15.428571428571429,63
B00ECMQK5G,5.0,0.75,0.875,63
B00ECTU6TA,4.65625,1.0,1.40625,63
B00ECV9IEC,4.0,0.0,0.0,63
B00ECW94EA,4.833333333333333,4.333333333333333,5.833333333333333,63
B00ECWLDPI,4.833333333333333,0.5,0.5,63
B00ECY9E34,3.5813953488372094,4.837209302325581,7.348837209302325,63
B00ECYAHJE,4.857142857142857,0.6666666666666666,0.9523809523809523,63
B00ECYGSH4,4.904761904761905,1.380952380952381,1.8571428571428572,63
B00ED1WOFQ,3.754385964912281,0.5614035087719298,1.0,63
B00ED4F7S4,4.8,0.2,0.2,63
B00EDR6YB0,4.818181818181818,0.24242424242424243,0.36363636363636365,63
B00EDU4K6I,4.55,0.1,0.25,63
B00EE30O9Q,4.333333333333333,1.6666666666666667,3.5,63
B00EE8GU3A,5.0,3.6,3.8,63
B00EEAOTZ4,4.6923076923076925,0.15384615384615385,0.15384615384615385,63
B00EED85VU,4.8,0.4,0.4,63
B00EEEFUZI,4.3428571428571425,1.1238095238095238,1.4476190476190476,63
B00EEOGIWC,4.3076923076923075,17.384615384615383,24.46153846153846,63
B00EF8OL0S,3.8,0.6,0.8,63
B00EFU6YBK,4.0,0.36363636363636365,0.45454545454545453,64
B00EFVQ3BA,4.747252747252747,1.4725274725274726,1.5824175824175823,64
B00EFVQ3OC,4.813186813186813,0.5384615384615384,0.6593406593406593,64
B00EFW30BU,4.7272727272727275,1.9090909090909092,2.0,64
B00EGPBD1A,4.25,4.25,5.75,64
B00EHQQ1A6,4.833333333333333,1.6666666666666667,2.3333333333333335,64
B00EI14UCQ,4.6,2.0,2.0,64
B00EI4NGE6,3.75,0.2727272727272727,0.4318181818181818,64
B00EI4NGEG,4.136363636363637,1.4090909090909092,1.4772727272727273,64
B00EI4NGM8,3.8222222222222224,0.3111111111111111,1.2444444444444445,64
B00EI4NGP0,4.086956521739131,0.3695652173913043,0.4782608695652174,64
B00EI4OLTA,4.021739130434782,0.1956521739130435,0.45652173913043476,64
B00EI4OM1M,4.078431372549019,0.6078431372549019,0.8627450980392157,64
B00EIEZ5EK,4.808510638297872,0.0425531914893617,0.0425531914893617,64
B00EIO4I3O,4.916666666666667,0.625,0.7708333333333334,64
B00EIS9NTY,4.9411764705882355,0.8823529411764706,0.9411764705882353,64
B00EIU49LO,4.7,2.566666666666667,3.2666666666666666,64
B00EIW6NZC,4.75,0.3181818181818182,0.4090909090909091,64
B00EIWU2FE,4.777777777777778,3.4444444444444446,3.6666666666666665,64
B00EJ4B250,4.2,0.4,0.4,64
B00EJFSWZ2,4.777777777777778,0.1111111111111111,0.2222222222222222,64
B00EJTZGW0,4.92,0.4,0.52,64
B00EJXBF8K,3.4,8.0,11.4,64
B00EKQLNQK,4.0,2.122448979591837,2.4489795918367347,64
B00EKS89BK,4.142857142857143,1.0,1.2857142857142858,64
B00ELCMMW2,4.0,0.3076923076923077,0.46153846153846156,64
B00ELOC360,3.6666666666666665,1.1666666666666667,2.0833333333333335,64
B00ELPV3WY,4.68,8.44,10.52,65
B00EM03EGQ,5.0,1.0,1.2857142857142858,65
B00EM7W2TY,3.533333333333333,11.066666666666666,15.066666666666666,65
B00EMKB9SG,4.775,0.55,0.825,65
B00EN6KKZW,4.571428571428571,6.428571428571429,6.571428571428571,65
B00ENEL5XU,5.0,0.46153846153846156,0.46153846153846156,65
B00ENEMX04,4.833333333333333,0.8888888888888888,1.4444444444444444,65
B00ENIFI34,4.857142857142857,0.38095238095238093,0.47619047619047616,65
B00ENKVX86,4.785714285714286,2.2857142857142856,3.0714285714285716,65
B00ENP213W,4.9375,0.4375,0.4375,65
B00ENPQZ16,5.0,2.8333333333333335,2.8333333333333335,65
B00ENQL68C,4.791666666666667,0.6666666666666666,0.875,65
B00ENQYI1E,4.818181818181818,0.5,0.5909090909090909,65
B00ENR9RZU,5.0,2.0,2.0,65
B00ENRG3R0,4.944444444444445,2.611111111111111,2.7777777777777777,65
B00ENRRBYO,4.8,0.4,0.4,65
B00ENS39WG,4.444444444444445,1.3333333333333333,1.3333333333333333,65
B00ENSA910,4.761904761904762,2.0952380952380953,2.4761904761904763,65
B00ENSGXY2,4.714285714285714,0.07142857142857142,0.14285714285714285,66
B00ENSLW5W,4.851063829787234,0.5531914893617021,0.6382978723404256,66
B00EO5AKZ2,2.6666666666666665,0.0,1.1666666666666667,66
B00EOAZZXO,4.6,1.4,2.0,66
B00EOOT8AQ,3.2,3.7,5.9,66
B00EOWINQS,4.714285714285714,0.7142857142857143,1.2857142857142858,66
B00EOX42ZI,4.666666666666667,0.16666666666666666,0.5,66
B00EOXU0L8,4.785714285714286,0.5714285714285714,0.7857142857142857,66
B00EOXZJFU,3.4468085106382977,0.2127659574468085,0.23404255319148937,66
B00EP1ZLO0,3.8823529411764706,0.47058823529411764,0.7058823529411765,66
B00EP2NB6E,4.4,0.0,0.0,66
B00EPNGR28,4.357142857142857,0.7857142857142857,0.8571428571428571,66
B00EPRZ5PY,4.6,0.4,0.4,66
B00EPWW81I,4.166666666666667,1.1666666666666667,1.1666666666666667,66
B00EQ2QNZY,4.0,1.5714285714285714,2.4285714285714284,66
B00EQJA1DW,3.2,1.2,1.4,66
B00EREC7VA,3.392857142857143,2.7857142857142856,3.5,66
B00ESJGWOW,5.0,7.5,8.666666666666666,66
B00ESM5WPE,4.428571428571429,0.8571428571428571,1.2857142857142858,66
B00ESNF2NA,3.8,1.6,1.6,66
B00ESNF3UW,4.0,1.25,1.75,66
B00ESNF3XO,4.6,0.2,0.2,66
B00ESNF708,4.333333333333333,1.8888888888888888,2.2222222222222223,66
B00ESOOG5O,4.6,1.6,1.8,66
B00ESXD01Q,3.8,1.8,2.0,66
