asin,overall
B009GA5XVG,4.375
B009GEQNJS,4.230769230769231
B009GHE6AS,5.0
B009GHR26I,3.3333333333333335
B009GKNHSC,4.578947368421052
B009GNISS8,3.8333333333333335
B009H17ODE,4.0
B009H6SDWA,2.8
B009H8GAWI,4.25
B009HCLX3A,4.0
B009HDA1GO,4.25
B009HEZ03W,4.795698924731183
B009HHLBKK,4.083333333333333
B009HLPT54,4.666666666666667
B009HMVDF8,3.4583333333333335
B009HMXY5U,4.428571428571429
B009HONS4K,3.1666666666666665
B009HR6UP6,4.333333333333333
B009HR79EC,4.0
B009HR7Q3G,4.253521126760563
B009HR7QO0,4.151515151515151
B009HR7RG2,4.422535211267606
B009HUMBUQ,5.0
B009HZJCLM,4.875
B009I4HRAU,4.6
B009I4PRI4,4.52
B009I8I93U,4.2
B009ISN8NG,3.2
B009ITQYYA,4.6
B009IV2RH6,4.666666666666667
B009JMDD9U,4.454545454545454
B009JS04KK,4.5
B009K62S28,4.333333333333333
B009K6ECTU,5.0
B009K6XZ5M,4.3076923076923075
B009KA2GKS,4.142857142857143
B009KHZA68,3.3333333333333335
B009KS9JMI,2.8333333333333335
B009KSBE94,3.6666666666666665
B009KX3FKK,4.6923076923076925
B009KXZWHY,5.0
B009KZ3D5U,4.285714285714286
B009KZCJ28,4.6
B009L163JG,4.5
B009L4D02Q,2.473684210526316
B009LA4VOG,4.8
B009LA8ZDY,4.375
B009LBZH66,4.833333333333333
B009LEN6OI,4.111111111111111
B009LENJHW,4.363636363636363
B009LH9UOA,4.6
B009LI7VRC,3.2
B009LIOMPQ,4.714285714285714
B009LLDAK6,4.606060606060606
B009LO31HK,4.0
B009LTSM56,2.769230769230769
B009LWFJVI,3.875
B009LX94LI,3.4285714285714284
B009M0JCQW,3.0
B009M1JODM,4.666666666666667
B009M2GY0C,3.4
B009M977K6,4.333333333333333
B009MA2YV2,3.6
B009MB9RXE,4.571428571428571
B009MHV3VW,4.2
B009MLD3SY,4.446808510638298
B009MPA3AG,4.055555555555555
B009MRDSP6,4.8
B009MRSEYG,3.8
B009N05RMO,3.7142857142857144
B009N9A5R2,3.4444444444444446
B009NAO9A0,3.6
B009NEOGGI,4.857142857142857
B009NG2H6W,4.4
B009NJQX8C,4.142857142857143
B009NNFB0O,4.2272727272727275
B009NOG9TA,3.2
B009NVR3J8,4.242424242424242
B009NW4L5G,3.2706766917293235
B009NW8SQO,4.0
B009OEAYL8,4.846153846153846
B009OEB5AC,5.0
B009OEB6AG,4.055555555555555
B009OEB6EC,4.823529411764706
B009OEB6M4,4.888888888888889
B009OIZXR4,5.0
B009OPE27Y,4.677777777777778
B009OXB0K8,4.113636363636363
B009OYFSR8,3.7142857142857144
B009P4GZ0G,3.5625
B009P7NRNQ,4.583333333333333
B009P7XECU,4.714285714285714
B009PB76PW,4.142857142857143
B009PIJV1W,4.3428571428571425
B009PIJWUM,4.285714285714286
B009PLNPM0,4.384615384615385
B009PPLKTG,4.4
B009PWS57Y,4.0
B009Q9T6YW,3.6153846153846154
B009QCP7XI,3.5
B009QFXHKA,4.857142857142857
B009QTDYYA,4.428571428571429
B009R3008I,4.4
B009R65GJI,4.0
B009R8BBF4,4.333333333333333
B009RB7TAM,4.083333333333333
B009RCNPYU,4.2
B009RGGVXS,4.166666666666667
B009RQF4RM,4.333333333333333
B009RVM21S,5.0
B009RX5LVY,4.0
B009RXQSHA,4.754716981132075
B009S7GP3W,4.0
B009SD7OZ4,4.1
B009SE6COC,4.681818181818182
B009SG2DH0,3.8
B009SIYOJS,3.2
B009SJGDPK,4.333333333333333
B009SNODDA,4.4
B009SPTHGQ,3.6666666666666665
B009SQ7U28,2.6666666666666665
B009SS3V4C,4.333333333333333
B009ST0N38,4.55
B009SZXM4E,4.4
B009SZXM4O,3.9565217391304346
B009SZXN84,3.8
B009T3Y6ZE,3.789473684210526
B009TAKESK,4.7368421052631575
B009TDVQE8,2.8181818181818183
B009TU0MY6,4.8
B009U4NNNS,4.75
B009UHTGT0,4.579545454545454
B009UROVMW,5.0
B009V0SUTS,4.4
B009V87B68,4.142857142857143
B009V9F4CA,3.888888888888889
B009VGEGVI,4.125
B009VJ2MX4,4.8
B009VLBPI0,4.666666666666667
B009VQT53M,4.653846153846154
B009VRCHTK,3.3333333333333335
B009VSFZ70,4.642857142857143
B009VSGYNY,5.0
B009VTC2RK,4.5
B009VUZJTM,3.6851063829787236
B009VZNSBS,4.714285714285714
B009VZNV3I,4.526315789473684
B009W2FLOM,4.2
B009W4D64C,4.3
B009W7GBW8,4.814814814814815
B009W7HX2K,2.9166666666666665
B009WINV2U,3.4444444444444446
B009WIUZQ0,4.230769230769231
B009WQH8SA,4.309523809523809
B009WQHL3C,5.0
B009WUA658,3.875
B009WUK1D0,4.1875
B009WUWCFK,5.0
B009WV5MVU,4.875
B009WVGE6W,5.0
B009WWYJCM,3.7777777777777777
B009WZLXO6,3.4
B009X1YTYA,5.0
B009XHGGMM,4.888888888888889
B009XHQGY0,4.5
B009XJ0A2W,4.111111111111111
B009XN7W0Q,4.625
B009XQHQTK,4.222222222222222
B009XQHR8A,4.166666666666667
B009XRKWIQ,4.8
B009XRKWNQ,4.75
B009XUEQGM,4.75
B009XUFAUS,4.8
B009XYF2CA,3.8333333333333335
B009YCQ4NC,4.84
B009YJQ570,5.0
B009YJSKI2,4.666666666666667
B009YLEL1K,3.8
B009YLGE9C,4.363636363636363
B009YLH7MA,3.7142857142857144
B009YLI51W,3.3333333333333335
B009YLOPGQ,3.090909090909091
B009YNY5PA,4.0
B009YZD3U6,4.2
B009YZN8G0,3.0
B009YZP3XQ,4.222222222222222
B009Z6KLEK,4.2
B009Z6KNP2,4.0
B009ZAMQ3A,4.75
B009ZLZWAS,4.0
B009ZMYTSS,4.5
B009ZOYCA6,4.5
B009ZXX6H2,4.866666666666666
B00A01DDT4,4.25
B00A02HOEI,5.0
B00A040AMO,4.428571428571429
B00A04ISB4,3.5
B00A0GAHG6,4.4
B00A0GTA00,4.223880597014926
B00A0J086C,4.142857142857143
B00A0J0A8I,4.368421052631579
B00A0J4RS2,4.2727272727272725
B00A0VTTQU,4.333333333333333
B00A119HEI,4.666666666666667
B00A16A738,4.590909090909091
B00A1CSDUQ,5.0
B00A1LUFEY,3.8
B00A1LUFK8,4.666666666666667
B00A22XJJA,4.6
B00A275LJ6,3.2857142857142856
B00A294X02,4.25
B00A2GPDAY,5.0
B00A2HFS1M,2.8
B00A2JBMRE,4.505747126436781
B00A2VFT4Y,3.1666666666666665
B00A381YYA,4.666666666666667
B00A391WW8,4.75
B00A3FSCCK,4.571428571428571
B00A3LHIO2,4.591836734693878
B00A3LVMMQ,4.5476190476190474
B00A3UJ73S,4.8
B00A3Z44R2,4.083333333333333
B00A3ZKQGK,4.6
B00A406OWY,5.0
B00A42V508,4.0
B00A46OK8S,4.555555555555555
B00A46OKDS,4.888888888888889
B00A479W8U,3.375
B00A4MU2CA,5.0
B00A4OVLRS,3.5
B00A4QBLC6,4.888888888888889
B00A4SDBJK,4.2
B00A4VWKBM,3.2
B00A4WN0TW,3.076923076923077
B00A5MSDV6,4.266666666666667
B00A5MSE2Y,3.5348837209302326
B00A6G37SU,4.473684210526316
B00A6G3INO,4.857142857142857
B00A6IKO98,4.545454545454546
B00A6Q7S9O,4.166666666666667
B00A6Q7SLM,4.333333333333333
B00A6Z6QGQ,4.5
B00A7239EK,4.078947368421052
B00A74NAK6,5.0
B00A74NC18,4.2
B00A7D2PFI,4.428571428571429
B00A7JEP5K,4.0
B00A7K40EK,4.230769230769231
B00A7W9RQY,4.666666666666667
B00A8D7CUU,3.9166666666666665
B00A8EZDM8,4.25
B00A8FCELU,4.857142857142857
B00A8GF6BO,4.315789473684211
B00A8OGM5A,4.5
B00A8SLH3S,4.648648648648648
B00A8SLH8I,4.650246305418719
B00A93ERJI,2.111111111111111
B00A9C3YIY,4.285714285714286
B00A9I7C5O,3.857142857142857
B00A9NWMP4,5.0
B00A9STHRK,4.7
B00A9T30C2,4.769230769230769
B00A9T30DQ,4.6
B00A9TZMQE,4.555555555555555
B00A9UVUQY,3.8
B00A9X9GS0,4.75
B00AA1G9C2,4.8
B00AAEM4L4,4.2
B00AAJOZN4,4.424242424242424
B00AAQXGLE,4.666666666666667
B00AAVP43M,4.16
B00AB44FXS,3.0
B00ABAKXIS,4.125
B00ABE7HJC,4.0
B00AC4TEAQ,4.666666666666667
B00AC5WDYE,2.2
B00AC7877O,4.928571428571429
B00ACBKP02,4.0
B00ACBKPJ8,4.125
B00AD5O7D8,3.6666666666666665
B00AD6DXFU,3.3
B00ADIOQ4A,2.75
B00ADQN62A,3.888888888888889
B00ADU6VMS,3.5714285714285716
B00ADYH29K,4.571428571428571
B00AE2TJX8,4.857142857142857
B00AE9V3WQ,4.096774193548387
B00AEBV0HW,4.1
B00AECQ3WS,3.3333333333333335
B00AEINQ9K,4.222222222222222
B00AEKJMN2,2.5952380952380953
B00AEKJMPK,3.5
B00AEMT7U8,4.6
B00AERY0XM,4.4
B00AF0IF8Y,3.888888888888889
B00AF9HZJ0,3.857142857142857
B00AFB5U3Q,3.2857142857142856
B00AFCOUXG,4.5
B00AFCOWB6,4.0
B00AFCP6NY,4.8
B00AFCPA26,4.517857142857143
B00AFCPAAS,3.8125
B00AFDL4Z2,4.666666666666667
B00AFHAVL6,4.75
B00AFRWKO2,4.7
B00AFX9N0U,4.357142857142857
B00AG8QPHI,4.142857142857143
B00AG92BXY,4.785714285714286
B00AGEW0AI,4.4
B00AGG3MNU,4.612903225806452
B00AGG3MRG,4.487179487179487
B00AGG3MZ8,4.7368421052631575
B00AGJM99U,4.636363636363637
B00AGK5T9Q,5.0
B00AGYBCIO,4.0
B00AH9H4MG,3.8333333333333335
B00AHDJTH0,4.6
B00AI1W8NI,4.4
B00AIAKWAK,3.25
B00AIC6ZOK,3.4166666666666665
B00AIGIPVC,3.1666666666666665
B00AIJ1G1U,4.510204081632653
B00AINLC60,4.636363636363637
B00AIQ1NXY,3.875
B00AJD23Y4,4.555555555555555
B00AJDZJCW,4.461538461538462
B00AJG5E1U,4.777777777777778
B00AJLYILM,4.875
B00AJLYM4A,4.8
B00AK1NYHA,2.8
B00AK357LO,5.0
B00AK3VZBA,4.23404255319149
B00AK4SWXS,4.230769230769231
B00AK7UK44,2.5555555555555554
B00AK9EW6O,4.909090909090909
B00AKQCW7S,4.714285714285714
B00ALJVRV6,2.1666666666666665
B00ALKHY9O,4.153846153846154
B00ALWLRWM,4.0
B00ALYHIUU,4.285714285714286
B00AM16MZO,4.783783783783784
B00AMLDGQW,5.0
B00AMNSTP8,3.8
B00AN5LADI,2.176470588235294
B00AN8UOSC,4.413793103448276
B00AN9ZIFK,3.8461538461538463
B00ANK9UNK,3.6
B00ANKMD6Q,5.0
B00ANKN1PI,4.295081967213115
B00ANL4WDC,4.592592592592593
B00ANL53U8,4.666666666666667
B00ANL541Q,5.0
B00ANL560A,5.0
B00ANL5650,5.0
B00ANL58EO,4.382352941176471
B00ANYYXVA,4.434782608695652
B00AO0BHNU,4.3076923076923075
B00AO379SO,4.264
B00AO3BRP0,2.4
B00AO4EL0C,4.229166666666667
B00AO7JF3M,4.4
B00AOJ5R64,3.9166666666666665
B00AOOXVFS,4.590909090909091
B00APE29KK,4.2
B00APJ1C5S,4.538461538461538
B00APPF0LE,4.4
B00APRIZXM,2.7142857142857144
B00APT4S7C,4.333333333333333
B00APVBD0A,3.8
B00APWVSYK,4.166666666666667
B00APXH7L2,4.75
B00AQ0LMTC,4.55
B00AQ3ZJJS,4.485294117647059
B00AQ5687I,4.0
B00AQIULD2,4.738095238095238
B00AQIULFA,4.166666666666667
B00AR0ENJ2,4.8
B00AR8ODXU,4.5
B00AR95LT4,4.666666666666667
B00ARF428E,4.1022727272727275
B00ARF428O,4.311111111111111
B00ARF429S,3.9655172413793105
B00ARF42D4,4.266666666666667
B00ARF42H0,4.135135135135135
B00ARF44N2,4.129032258064516
B00ARF44O6,4.2
B00ARF44P0,4.275862068965517
B00ARF44SC,4.130434782608695
B00ARF450E,4.08
B00ARIRER2,4.297297297297297
B00ARJN2CC,3.8421052631578947
B00ARJQQTS,3.8
B00ARKRPUG,3.6666666666666665
B00ARTK95A,4.333333333333333
B00ARTK9FA,4.524590163934426
B00ARTK9FK,4.2
B00ARTK9QY,4.68
B00ARZ3NXY,4.875
B00ASBOP9S,4.769230769230769
B00ASBOPA2,4.507246376811594
B00ASBOPDE,4.454545454545454
B00ASBOT2Q,4.597402597402597
B00ASEDSKC,1.9285714285714286
B00ASGCEDW,3.6
B00ASGX4DQ,4.6
B00ASHBWY8,4.3076923076923075
B00ASL0ZJW,3.888888888888889
B00AT0S9RW,5.0
B00ATDPHTC,3.4594594594594597
B00ATFUXIK,4.28
B00ATLTVUU,3.625
B00ATPL5SM,5.0
B00AU1IBLY,4.113207547169812
B00AU4IU9E,4.714285714285714
B00AU4PDZ8,3.8333333333333335
B00AU4PEJS,4.1
B00AUDXIKG,4.016949152542373
B00AUG7YQM,4.6
B00AV5K7TI,4.038461538461538
B00AVPX2WW,3.4782608695652173
B00AW1L7SQ,3.6153846153846154
B00AW554PY,4.384615384615385
B00AW6YQVQ,2.4489795918367347
B00AW915YY,4.5
B00AWHMVVW,3.673469387755102
B00AWITCMM,4.833333333333333
B00AWJC340,4.095238095238095
B00AWKBPDY,4.411764705882353
B00AWKL3OK,4.461538461538462
B00AWKQWI2,4.0588235294117645
B00AWKQWJQ,4.2
B00AWKYG8A,4.0
B00AWRH8HY,3.8333333333333335
B00AWRH9L4,4.555555555555555
B00AWRHA1S,4.363636363636363
B00AX2EI12,4.636363636363637
B00AX2EI1C,4.5625
B00AX2EI62,4.5
B00AX2ELFU,4.488888888888889
B00AX2F6VS,4.4
B00AX2JVKA,4.642857142857143
B00AX3YNPC,4.264150943396227
B00AXNRDMW,4.866666666666666
B00AXSHM2I,4.666666666666667
B00AXVJF52,4.0
B00AY1L770,3.8333333333333335
B00AY1RRDI,2.6
B00AY4TY5O,4.0
B00AY81LVA,4.606060606060606
B00AY9IEIC,4.8
B00AY9VOZW,4.5
B00AYCXL5U,3.6923076923076925
B00AYCXLWI,4.4
B00AYCXLY6,3.272727272727273
B00AYCXM5E,4.2
B00AYCXN2G,4.75
B00AYE5EU8,4.77639751552795
B00AYESMFW,3.05
B00AYIM9Y8,4.739726027397261
B00AYLA5UU,5.0
B00AYORSHA,4.0
B00AYV59WY,4.093457943925234
B00AZ0NR3C,4.40625
B00AZ6IH68,4.695652173913044
B00AZAJATC,3.857142857142857
B00AZBIL6E,4.3061224489795915
B00AZBIMFY,4.27906976744186
B00AZBIPGU,4.410256410256411
B00AZBIRDQ,4.269230769230769
B00AZBJ1JK,4.166666666666667
B00AZMQ2ZK,3.9
B00AZNX0PY,4.555555555555555
B00AZOEY7Q,3.5714285714285716
B00AZOMS88,4.125
B00AZOMVTO,4.875
B00AZOOGWY,5.0
B00AZOOW6O,4.25
B00AZR5IGE,4.25
B00AZSNWL6,4.333333333333333
B00AZTCB1M,3.7142857142857144
B00B0F6EAO,4.592105263157895
B00B0FB5N0,4.285714285714286
B00B0G25MO,4.461538461538462
B00B0G42O8,3.9
B00B0HW99M,4.8
B00B0ICWLG,4.75
B00B0JVPG8,4.25
B00B0M608I,4.4
B00B0NSJKY,5.0
B00B0PQU3K,4.666666666666667
B00B0PVYTK,5.0
B00B0S7KUY,3.8
B00B0XDN5K,4.875
B00B11DOHS,3.5357142857142856
B00B14MHGE,4.386363636363637
B00B15E7P2,4.448717948717949
B00B18A1W2,4.222222222222222
B00B1M3BSO,3.888888888888889
B00B1TDFFQ,4.0
B00B1TKY8C,4.129032258064516
B00B1TVRH4,2.923076923076923
B00B1UMOI4,5.0
B00B1YVNBO,3.3333333333333335
B00B23GXCS,4.153846153846154
B00B28F54K,4.857142857142857
B00B28ZYPU,4.875
B00B2ATAYY,4.045454545454546
B00B2C78ZA,3.4
B00B2CCZ8K,4.636363636363637
B00B2INF10,4.0
B00B2N4YP6,3.8372093023255816
B00B2OK1K2,4.2
B00B2RR9SG,4.571428571428571
B00B2YAD46,4.833333333333333
B00B2YGB9M,2.9444444444444446
B00B30SGX4,4.2
B00B30SH7E,4.833333333333333
B00B324NUC,4.333333333333333
B00B342H2Q,4.428571428571429
B00B35A7YU,4.571428571428571
B00B3LRKVM,3.7777777777777777
B00B3PGG22,2.6
B00B3U0FW4,4.363636363636363
B00B4ANRTG,2.5
B00B4BT7TY,4.4375
B00B4CYRHA,4.4375
B00B4E00G0,4.25
B00B4FUPW8,4.6
B00B4HZWCO,4.857142857142857
B00B4IHV18,3.764705882352941
B00B4IJ634,4.48
B00B4JM0J0,4.392857142857143
B00B4LCLRO,4.833333333333333
B00B4LDPW4,4.571428571428571
B00B4LEJBA,4.0
B00B4LETVA,4.636363636363637
B00B4LF3ZG,4.4
B00B4LFBSU,4.846153846153846
B00B4PWFE4,4.0
B00B4TY4MQ,4.423076923076923
B00B4UDXBI,4.5
B00B4ZA244,4.2
B00B51D6NQ,4.875
B00B55WMXW,4.714285714285714
B00B57QPG0,4.045454545454546
B00B57QQVY,3.9591836734693877
B00B57QSQ2,4.1521739130434785
B00B57QU60,4.127659574468085
B00B58QGYK,4.285714285714286
B00B59APXC,5.0
B00B5ARCDW,4.363636363636363
B00B5H5BGA,3.7905138339920947
B00B5SEJEY,4.0
B00B60GA6G,4.133333333333334
B00B6A6VFQ,5.0
B00B6A9KTU,3.875
B00B6BU1QU,3.0
B00B6IM3GE,3.625
B00B6L2OWO,4.2
B00B6M80L2,3.857142857142857
B00B71EKSY,4.661971830985915
B00B71TNWC,4.3076923076923075
B00B7ALYMK,4.857142857142857
B00B7IRB6K,3.0
B00B7NJXWU,5.0
B00B7PV33U,5.0
B00B7QVERO,4.8125
B00B7V5OIO,4.0
B00B7V5YHA,2.8333333333333335
B00B7V5Z7E,4.714285714285714
B00B7V67N0,4.0
B00B7V6AN2,3.5833333333333335
B00B84JQSE,3.8
B00B89182G,4.0
B00B8918MG,4.428571428571429
B00B897XD4,3.6739130434782608
B00B8CFX42,5.0
B00B8L8ZW0,3.6666666666666665
B00B97A468,3.7777777777777777
B00B97OH3Y,4.285714285714286
B00B986G8C,3.0
B00B99P21S,4.36
B00B9ADWNM,4.1
B00B9JTITK,3.4166666666666665
B00B9R18U4,3.1818181818181817
B00BAF89NY,2.6923076923076925
B00BAYFCJE,4.0
B00BAYWOFY,4.0344827586206895
B00BAYXQQU,3.2
B00BAZ39JI,4.636363636363637
B00BB1KJB2,3.2
B00BB5YFEU,3.8780487804878048
B00BB5YHEI,4.4222222222222225
B00BB5YI0G,3.5652173913043477
B00BB5YI0Q,3.0357142857142856
B00BBF9Z40,2.769230769230769
B00BBFR9RU,5.0
B00BBJQDT6,4.4
B00BBNUR94,4.642857142857143
B00BBSPMIU,4.681159420289855
B00BC27QFW,4.5
B00BC2OCLI,3.466666666666667
B00BC3KLHQ,3.857142857142857
B00BCHTHEA,3.8448275862068964
B00BCNCKBQ,4.2727272727272725
B00BCNUE4G,4.714285714285714
B00BCP32PM,4.666666666666667
B00BCPTH6U,4.111111111111111
B00BCWIOY4,4.666666666666667
B00BCY06D4,4.9
B00BD0TAA2,2.6
B00BD41MVS,4.666666666666667
B00BD4774E,3.5
B00BD73XJO,4.6625
B00BD747FS,4.39622641509434
B00BD7J7GW,4.666666666666667
B00BD97ZDC,3.3333333333333335
B00BDBBFRW,4.625
B00BDCPIWY,3.4
B00BDM0XZG,4.8
B00BDRY10O,4.333333333333333
B00BDS37VC,4.8
B00BE028KU,4.428571428571429
B00BE02CLU,3.8
B00BE02HYC,5.0
B00BE25XH8,5.0
B00BE5D2FA,4.666666666666667
B00BE6OIGQ,4.5
B00BEDVL9Q,4.4
B00BEE07O0,3.5
B00BEIQA6K,4.333333333333333
B00BEUDWJQ,4.4
B00BEX1P56,3.8
B00BEX6Q4Q,4.6
B00BF130KU,4.111111111111111
B00BFC5I2W,4.6
B00BFCV5JM,4.742857142857143
B00BFDIPJY,5.0
B00BFHYXFK,4.631578947368421
B00BFS89SQ,4.3
B00BFUFYZK,4.555555555555555
B00BFUGK3U,3.6666666666666665
B00BFUSDO4,4.696428571428571
B00BFX4NLS,4.7
B00BFX4NRC,4.833333333333333
B00BFXOT7Q,4.666666666666667
B00BFXRVMQ,5.0
B00BFYL0X6,5.0
B00BFZFUX6,4.636363636363637
B00BGN8PL6,4.605555555555555
B00BGN8PO8,4.051546391752577
B00BGO0Q8A,4.318181818181818
B00BGPEZ68,4.6
B00BGS89BM,4.166666666666667
B00BGWQSY8,4.25
B00BH0N072,3.3333333333333335
B00BHHFMOY,3.2333333333333334
B00BHKVJQG,4.333333333333333
B00BHVZKOW,3.2
B00BI9X1QM,4.294117647058823
B00BIL9HZE,4.6
B00BILDIU4,4.142857142857143
B00BIN0EKE,4.538461538461538
B00BIP8RFQ,4.5
B00BISIEVK,4.777777777777778
B00BISLECG,3.5
B00BISOGKI,4.0
B00BJ6HLDI,3.857142857142857
B00BJ7TE6O,4.5
B00BJ7TK4U,4.388888888888889
B00BJ8RM7G,3.857142857142857
B00BJ8W3KC,5.0
B00BJCV6JC,4.375
B00BJUFGB8,4.6
B00BJV0CHU,4.2727272727272725
B00BK71I7Q,4.1645569620253164
B00BKMCJ56,4.7368421052631575
B00BKNLHAS,3.925373134328358
B00BKQIMBC,4.0
B00BKQIRR6,4.888888888888889
B00BKQJ8G0,4.2
B00BKZM5C0,5.0
B00BL0WSI0,4.333333333333333
B00BL8BNII,4.666666666666667
B00BLCFI44,3.0
B00BLCSKH6,4.1875
B00BLGDKF4,4.130434782608695
B00BLPFYFY,3.4615384615384617
B00BLQG6D2,3.8714285714285714
B00BLTCBQU,5.0
B00BLVSY2S,3.5714285714285716
B00BLWTNPY,2.533333333333333
B00BLXEWS6,2.0344827586206895
B00BLZ1QS8,4.65
B00BLZ1ZV6,4.344827586206897
B00BLZ2100,4.037735849056604
B00BLZ2312,4.118279569892473
B00BMCFUNC,4.666666666666667
B00BMQQSJS,3.7906976744186047
B00BMROUHY,3.875
B00BMU18GW,4.875
B00BN5LJUG,4.647058823529412
B00BN7TC8A,4.0
B00BNFYCVE,4.0
B00BNFYDBS,4.142857142857143
B00BNFYDSQ,4.4
B00BNPKSCG,4.8
B00BNPKZCE,4.571428571428571
B00BNPL00U,4.666666666666667
B00BNQCR4M,3.3870967741935485
B00BO65ZWW,4.0
B00BOGUJ64,4.0
B00BOU14V4,4.777777777777778
B00BOU176G,3.764705882352941
B00BOUSG3S,4.428571428571429
B00BOYA2M2,4.444444444444445
B00BOYDU0S,4.8
B00BOZ0168,3.857142857142857
B00BP5DGTG,3.857142857142857
B00BPAO48S,4.645161290322581
B00BPBLMCS,3.9411764705882355
B00BPG8CIA,3.8333333333333335
B00BPGHPFG,4.5
B00BPGPX1E,4.3
B00BPMTDFU,4.8
B00BPPF5Z4,3.8333333333333335
B00BPPI12I,3.5
B00BPZTC5S,4.666666666666667
B00BQ1Z9F8,3.4285714285714284
B00BQ5KHJW,4.7272727272727275
B00BQ6EYCC,4.4
B00BQ7KBU0,4.4375
B00BQEEHKS,4.833333333333333
B00BQMN4DQ,3.7777777777777777
B00BQOOUUU,4.857142857142857
B00BQRVSCU,4.857142857142857
B00BQWPWYK,4.4
B00BQZHEWA,5.0
B00BR04QIE,4.28
B00BR0H6KY,3.8333333333333335
B00BR1FSU8,4.538461538461538
B00BRTP5K8,4.25
B00BRW2JX6,4.8
B00BRZTJ2W,4.461538461538462
B00BS2NPUG,4.4
B00BSW58Q0,2.5
B00BT0K8CK,4.333333333333333
B00BT55H8A,3.8421052631578947
B00BT8XXAQ,3.761904761904762
B00BTD5Y9E,4.0
B00BTG9H12,4.555555555555555
B00BTGOOT2,4.823529411764706
B00BTIUFUC,4.125
B00BTMO8MO,4.923076923076923
B00BTPTF1U,4.725352112676056
B00BTWAPIU,2.8
B00BTYYCKK,4.565217391304348
B00BU9B4C8,4.2
B00BUACHLE,3.8
B00BUQTGPS,4.9411764705882355
B00BUSGIGG,4.8
B00BUTIELM,3.7758620689655173
B00BV47JUI,4.615384615384615
B00BV47KTI,4.076923076923077
B00BV47KYI,4.666666666666667
B00BV47LPG,4.8
B00BV4HCGO,4.3164556962025316
B00BV4HCH8,4.882352941176471
B00BV4HEB2,4.337837837837838
B00BV4HEBC,4.433333333333334
B00BVY4HCG,3.238095238095238
B00BW4TG44,4.266666666666667
B00BW505V6,4.297297297297297
B00BWB3J2W,4.6
B00BWFCOYC,4.375
B00BWNNHWC,5.0
B00BWRLJ6O,5.0
B00BWS5UPY,3.966666666666667
B00BWTQP52,4.9411764705882355
B00BWTQPZC,5.0
B00BWTQRWS,4.833333333333333
B00BWTQS72,4.8
B00BWV1PJG,4.230769230769231
B00BWX023E,3.9285714285714284
B00BX9GPRO,4.4
B00BXAM6BW,4.482758620689655
B00BXGZ0GY,4.714285714285714
B00BXJVV6E,3.2
B00BXNU80U,3.5555555555555554
B00BY6YQZY,3.1666666666666665
B00BYD3OXC,4.444444444444445
B00BYH7FNI,5.0
B00BYKML34,3.8333333333333335
B00BYM6YW6,4.333333333333333
B00BYQD39Y,5.0
B00BZ17Q0A,4.296296296296297
B00BZAIARE,4.16
B00BZAIB6Y,4.142857142857143
B00BZASUDS,5.0
B00BZAWCSW,4.714285714285714
B00BZC43G4,3.7027027027027026
B00BZO3RKU,4.25
B00BZOLOSC,4.222222222222222
B00C00SE56,4.666666666666667
B00C0B8YB4,4.153846153846154
B00C0OC6GA,4.428571428571429
B00C0PGPUM,3.2
B00C103UCM,4.857142857142857
B00C11RR8O,4.615384615384615
B00C133U38,4.333333333333333
B00C167FIQ,4.625
B00C1C21K2,3.462962962962963
B00C1C22QU,4.4
B00C1C23FU,3.759259259259259
B00C1E7SHQ,4.347222222222222
B00C1LUKWO,4.666666666666667
B00C1SBUBM,4.642857142857143
B00C25L46U,3.625
B00C2BSTEO,4.6
B00C2EABVA,4.78
B00C2UPG2I,3.5
B00C2WEJT2,4.0
B00C2WEJZ6,4.149253731343284
B00C2WEK7I,4.140845070422535
B00C2YM492,4.642857142857143
B00C33SHNO,3.0
B00C343PWQ,4.6
B00C39C5B8,2.8181818181818183
B00C3Z34G2,4.0476190476190474
B00C43H680,4.333333333333333
B00C43H68K,4.136986301369863
B00C43H89C,3.5
B00C43H9KU,4.8
B00C4VX3OS,3.836734693877551
B00C4YTXSK,3.8333333333333335
B00C52EVQA,5.0
B00C53ITCG,2.5714285714285716
B00C58EG6Y,4.333333333333333
B00C58EYJI,3.8333333333333335
B00C58NLUQ,4.32
B00C59JSP2,3.9
B00C5HYC96,4.6
B00C5IS1YC,4.833333333333333
B00C5TN8FS,5.0
B00C6C3GCY,4.5
B00C6C5FQY,3.6
B00C6LAGJQ,3.7142857142857144
B00C6NPPFO,5.0
B00C6NXINK,4.666666666666667
B00C6TUFY4,4.0
B00C71HSKK,4.666666666666667
B00C76U1YA,4.806451612903226
B00C79U1C4,3.2222222222222223
B00C7AR748,4.375
B00C7B7XYG,3.7857142857142856
B00C7CF6RG,4.3076923076923075
B00C7DIFUA,3.8526315789473684
B00C7KPREA,4.8
B00C7U164K,4.766666666666667
B00C7UF0PG,4.565217391304348
B00C7UZTT8,4.5
B00C7V58CU,4.7368421052631575
B00C7VTWRM,5.0
B00C7XUZN0,4.0
B00C86EAN2,4.5
B00C8A2NHS,4.571428571428571
B00C8BERCQ,4.333333333333333
B00C8SK2HS,4.2
B00C933P30,4.65
B00C93O4N0,4.5
B00C9KY58M,4.666666666666667
B00C9LFAG2,4.5
B00C9M506G,4.571428571428571
B00C9OGMWU,4.142857142857143
B00C9W3LKI,5.0
B00CA2Z916,3.8
B00CA5IA4G,5.0
